ind,weighted,fx,fn,sx,sn,day_count,RSI,vgo,success,profit
1805,21,4,7,2,8,7,70.58823529411765,42.489526764934055,1,20.799999999998597
1806,21,3,7,3,8,9,80.0,42.49650892164469,1,22.099999999998232
1813,27,9,2,9,7,3,57.14285714285714,42.26920093095423,1,14.000000000000679
1814,23,9,3,9,2,3,57.14285714285714,39.56423277518529,1,34.09999999999913
1815,23,8,4,9,2,2,55.0,44.50315673895142,1,56.944444444444464
1816,22,9,4,7,2,4,59.09090909090909,45.845457040900364,1,35.89999999999982
1817,24,9,8,5,2,4,59.09090909090909,46.34298654954708,0,0.0
1818,18,7,6,3,2,4,59.09090909090909,46.46653945754395,1,22.227272727273206
1872,20,3,5,5,7,4,60.0,49.14566063271866,0,0.0
1873,23,3,7,5,8,5,61.904761904761905,50.00592116393165,1,37.94444444444211
1874,23,3,7,5,8,5,61.904761904761905,34.12849941006114,0,0.0
1875,26,5,8,5,8,7,68.42105263157895,39.0550252064786,1,28.999999999999027
1876,24,5,8,3,8,7,68.42105263157895,40.60066502198863,1,51.900000000000276
1877,22,5,8,1,8,7,68.42105263157895,40.51485573313311,1,61.099999999998374
1878,19,3,8,0,8,4,59.09090909090909,40.15445671993994,0,0.0
1879,14,1,8,0,5,6,63.63636363636363,38.71125174300118,0,0.0
1881,6,1,4,0,1,2,56.25,35.79159068969216,1,29.827272727271925
1928,19,4,6,4,5,4,60.0,42.860616721854306,1,53.999999999998494
1929,20,4,6,4,6,3,57.89473684210526,41.390728476821195,1,69.39999999999947
1930,21,5,6,5,5,8,72.22222222222223,39.35585678807947,1,49.999999999998934
1931,21,5,7,4,5,8,72.22222222222223,41.6563222587319,1,95.16666666666617
1932,20,5,8,2,5,5,61.904761904761905,40.834246075209926,1,61.73636363636214
1945,18,3,4,5,6,5,69.23076923076923,40.50041413583656,1,6.466666666666843
1946,22,4,6,5,7,5,69.23076923076923,43.64715626725566,1,0.1999999999990898
1947,22,3,6,5,8,6,75.0,50.060214741729546,1,4.599999999999049
1950,25,5,6,6,8,5,72.72727272727272,45.924513413992635,0,0.0
1951,26,5,6,6,9,3,66.66666666666666,44.48448185165702,0,0.0
1952,25,3,7,6,9,5,85.71428571428571,43.26012624934245,0,0.0
1953,19,3,4,6,6,2,75.0,42.246843766438715,0,0.0
2006,22,5,5,7,5,4,57.692307692307686,32.61666833216748,0,0.0
2007,21,5,6,7,3,4,57.692307692307686,38.49654128837008,0,0.0
2008,24,7,6,7,4,4,57.692307692307686,40.848912211654095,0,0.0
2009,24,7,5,7,5,4,57.692307692307686,41.83284136875478,0,0.0
2010,21,7,7,3,4,3,55.99999999999999,42.61969532100109,0,0.0
2077,23,4,5,7,7,6,80.0,41.04235122307412,1,20.455555555554117
2079,23,5,5,6,7,6,80.0,46.982856066314994,1,28.43333333333309
2080,22,4,5,6,7,6,80.0,49.94819140919367,1,27.128571428571835
2081,24,5,6,5,8,6,80.0,50.15825169555388,1,32.90000000000015
2082,25,5,7,5,8,7,88.88888888888889,50.11205778847935,1,12.909090909090093
2083,24,4,7,5,8,6,80.0,49.2859788849787,1,38.272727272727906
2084,19,4,4,5,6,3,71.42857142857143,46.839229486942024,1,16.244444444444284
2085,19,4,5,4,6,2,62.50000000000001,45.258381181700315,1,27.63333333333451
2086,16,4,4,3,5,1,57.14285714285714,42.11891090942767,1,34.12727272727345
2122,19,5,5,4,5,1,53.846153846153854,43.915863602668644,1,49.399999999999444
2123,17,5,4,4,4,2,57.14285714285714,41.06838398813937,1,31.799999999999606
2124,17,5,5,3,4,2,57.14285714285714,42.645478131949595,1,35.533333333332976
2125,13,5,5,0,3,2,57.14285714285714,44.40604151223128,1,43.24999999999912
2126,11,3,5,0,3,4,62.50000000000001,44.981406056313084,1,20.999999999999908
2136,20,4,4,5,7,4,83.33333333333333,32.02661725067386,1,12.727272727273142
2137,22,5,5,5,7,4,83.33333333333333,31.12786388140162,1,68.23333333333181
2138,23,5,6,5,7,4,83.33333333333333,31.003200808625337,0,0.0
2139,23,5,7,5,6,4,83.33333333333333,23.90828025477707,0,0.0
2140,20,6,7,2,5,4,83.33333333333333,11.34987644151565,0,0.0
2141,18,5,7,1,5,5,71.42857142857143,16.007001647446454,1,32.707692307691886
2142,14,2,7,0,5,4,83.33333333333333,16.561985172981878,1,50.092307692308765
2143,11,2,5,0,4,3,80.0,16.139054777594726,1,25.8285714285722
2144,10,1,5,0,4,3,80.0,15.089837314662274,1,13.328571428572467
2145,6,0,3,0,3,2,75.0,14.45557042833608,1,6.857142857144005
2157,24,6,4,7,7,5,85.71428571428571,14.038752807228287,1,5.999999999999339
2158,24,6,4,7,7,4,75.0,13.870580247558365,0,0.0
2159,24,6,5,7,6,1,54.54545454545455,14.113699274037709,0,0.0
2162,18,7,7,4,0,1,53.846153846153854,37.461635484549085,0,0.0
2217,10,3,3,1,3,1,53.846153846153854,39.5340251446817,1,63.799999999998306
2218,10,3,3,1,3,1,53.846153846153854,36.98762722011575,1,17.499999999999183
2219,13,4,3,2,4,1,53.846153846153854,50.49153055051422,1,1.500000000000945
2241,14,4,2,4,4,3,61.53846153846154,38.664122137404576,1,1.033333333335662
2244,6,3,2,0,1,2,57.14285714285714,45.06570471527957,1,21.430769230770252
2245,5,2,2,0,1,4,62.50000000000001,46.78562226230353,1,2.369230769230235
2252,2,0,1,0,1,3,63.63636363636363,42.45454545454545,1,13.17272727272778
2253,1,0,1,0,0,3,63.63636363636363,41.46088794926004,1,6.98181818181931
2278,57,14,10,16,17,14,88.88888888888889,44.962298756877935,0,0.0
2279,60,14,14,15,17,12,80.0,44.66680252700225,0,0.0
2280,62,14,17,15,16,12,80.0,46.230894640309764,0,0.0
2281,58,13,17,13,15,11,76.19047619047619,48.76095373955573,0,0.0
2282,54,14,17,9,14,12,80.0,50.51049521092318,1,135.06666666666555
2283,46,12,17,4,13,12,80.0,53.32178520480946,1,159.4333333333342
2284,36,9,15,2,10,10,75.0,54.64642347666599,1,180.327272727272
2285,24,4,13,0,7,8,72.22222222222223,53.935194619930705,1,101.51428571428589
2330,9,3,3,1,2,3,58.82352941176471,46.03426919900909,1,0.9999999999998899
2331,7,2,2,1,2,3,58.82352941176471,51.89483912761822,1,2.3636363636359015
2333,6,1,2,1,2,3,58.82352941176471,52.703519758151586,1,12.822222222219626
2334,9,1,5,1,2,3,58.82352941176471,49.42657766990292,1,31.89999999999804
2339,4,1,1,0,2,2,57.14285714285714,44.3170964660936,1,18.999999999997907
2350,1,0,1,0,0,3,60.0,45.44246708922477,1,37.31538461538398
2351,1,0,1,0,0,4,62.50000000000001,43.072891272549974,1,25.984615384615495
2352,2,0,2,0,0,2,56.25,44.797659678205754,1,55.19999999999969
2353,2,1,1,0,0,2,56.25,47.141638225255974,1,25.15454545454654
2365,21,5,4,5,7,2,55.55555555555556,42.65194412986032,0,0.0
2366,24,6,6,5,7,2,55.55555555555556,39.65776018472703,1,65.54285714285734
2367,27,7,6,7,7,3,58.82352941176471,44.665127020785214,1,76.51428571428642
2368,28,8,8,5,7,4,62.50000000000001,46.61580336522599,1,134.23333333333565
2369,26,8,7,4,7,4,62.50000000000001,46.88386671065655,1,35.48181818181728
2370,20,5,7,1,7,4,62.50000000000001,45.81985588470776,1,42.645454545453546
2371,19,4,7,1,7,3,60.0,44.63891112890312,0,0.0
2372,15,1,7,0,7,4,64.28571428571428,42.57405924739792,1,51.572727272728436
2398,26,8,6,6,6,2,55.55555555555556,34.52320359281437,1,62.599999999999326
2399,29,9,7,7,6,2,55.55555555555556,35.136701851531406,1,86.27777777777901
2400,30,9,9,6,6,4,62.50000000000001,50.0258531540848,1,63.27142857142975
2401,25,8,8,4,5,2,55.55555555555556,47.775870524767036,1,84.88571428571179
2402,18,8,6,1,3,5,61.904761904761905,35.52913198573127,1,27.799999999997826
2403,13,5,5,0,3,4,60.0,41.88081446375285,1,10.176923076923305
2416,10,2,2,2,4,1,55.55555555555556,44.81006331222926,1,13.771428571429656
2417,12,2,4,2,4,1,55.55555555555556,45.084138620459846,1,13.900000000000023
2419,12,2,4,1,5,1,57.14285714285714,44.32652725177012,1,25.600000000001177
2420,11,2,4,1,4,1,57.14285714285714,41.40951753663758,1,33.8000000000016
2421,10,2,4,0,4,3,80.0,40.49316647455953,1,35.30000000000033
2455,62,16,11,15,20,18,84.61538461538461,38.858886001581745,1,31.12222222222183
2456,61,15,15,11,20,20,88.46153846153847,37.629081459722066,1,87.1999999999984
2457,55,15,13,11,16,16,86.36363636363636,37.578239746921255,1,94.89999999999998
2458,46,11,12,10,13,13,80.95238095238095,33.26258130777131,1,109.90000000000055
2459,45,11,13,9,12,15,82.6086956521739,45.25330979699911,1,32.71428571428592
2460,43,11,13,7,12,13,78.26086956521739,45.916151809355696,1,67.1333333333335
2461,41,11,13,5,12,16,83.33333333333333,46.3451015004413,1,20.91428571428633
2462,29,6,9,5,9,12,80.0,38.64578895043318,1,29.672727272729293
2463,21,3,9,0,9,14,81.81818181818181,43.14088907825593,0,0.0
2465,19,0,8,1,10,13,78.26086956521739,45.46371254083227,1,10.87692307692345
2467,8,0,2,1,5,7,68.42105263157895,43.86876864081807,1,0.26363636363768705
2468,4,0,1,1,2,5,63.15789473684211,41.045306064479476,1,7.999999999999119
2469,2,1,0,1,0,1,53.33333333333333,40.12640249964494,1,11.200000000000099
2471,4,2,2,0,0,2,56.25,35.01917341286749,1,13.500000000001844
2472,5,3,2,0,0,2,56.25,35.66254793353217,1,9.509090909090023
2504,18,4,4,4,6,4,83.33333333333333,45.45047169811321,1,16.599999999999948
2505,16,4,3,4,5,3,80.0,43.013364779874216,1,12.299999999998423
2507,18,4,5,5,4,4,83.33333333333333,43.42045881910492,1,22.309090909091722
2508,16,4,4,4,4,3,71.42857142857143,43.705340353516355,1,58.86666666666596
2509,16,4,4,4,4,2,66.66666666666666,42.97950357277172,1,19.018181818184487
2524,31,7,5,9,10,7,70.58823529411765,44.9146014735432,1,1.5555555555568645
2525,33,10,6,7,10,7,70.58823529411765,44.98074346952445,1,21.900000000001363
2526,31,9,7,6,9,5,66.66666666666666,44.84485888760521,0,0.0
2527,30,7,8,6,9,5,66.66666666666666,43.002970787258626,0,0.0
2528,30,6,9,6,9,5,66.66666666666666,40.49265555372173,0,0.0
2529,28,6,9,4,9,5,66.66666666666666,39.30103977554052,0,0.0
2530,21,6,7,2,6,3,61.53846153846154,37.25119656709028,0,0.0
2531,16,5,5,2,4,1,54.54545454545455,34.568410628816636,1,31.89999999999804
2557,29,6,7,9,7,7,76.92307692307693,41.90444918732557,0,0.0
2558,28,6,7,8,7,4,62.50000000000001,40.85808834846853,0,0.0
2559,26,6,7,8,5,2,56.25,45.843466215176235,0,0.0
2560,22,5,7,6,4,3,60.0,47.3203016776974,1,52.899999999997945
2561,19,7,6,3,3,2,57.14285714285714,46.745420963521624,1,67.28181818181689
2562,17,6,6,2,3,2,57.14285714285714,47.02555025396337,1,79.9363636363637
2563,13,3,6,1,3,3,61.53846153846154,45.76958596275204,1,85.99090909090945
2615,29,8,5,8,8,6,75.0,36.34861111111111,1,41.43333333333388
2616,30,8,7,7,8,4,64.28571428571428,37.32361111111111,0,0.0
2617,30,9,7,7,7,1,52.94117647058823,38.59861111111111,0,0.0
2618,27,9,8,7,3,4,60.0,37.959618760973164,1,46.82307692307708
2619,23,8,8,4,3,6,65.0,42.920115374968645,1,33.57692307692339
2620,17,7,7,0,3,6,65.0,44.77175821419614,1,41.56666666666587
2621,13,4,7,0,2,6,65.0,44.98244293955355,1,59.80000000000096
2640,6,1,2,3,0,1,54.54545454545455,32.29221732745962,0,0.0
2665,5,1,2,1,1,1,54.54545454545455,30.910473419730227,1,37.514285714286274
2686,16,6,2,4,4,5,66.66666666666666,30.993795351772,1,23.999999999999577
2687,20,7,6,5,2,8,75.0,27.18109159743401,1,45.29230769231063
2688,19,6,6,5,2,8,75.0,27.190556315069937,1,33.414285714286066
2689,16,5,6,3,2,9,76.47058823529412,27.686928173309493,0,0.0
2735,20,5,3,6,6,4,70.0,22.11625334193786,0,0.0
2736,18,5,3,6,4,4,70.0,23.086106757628837,0,0.0
2737,22,5,5,6,6,3,63.63636363636363,24.155526873789988,0,0.0
2738,23,6,6,6,5,2,58.33333333333333,25.68452106573246,0,0.0
2739,20,6,8,3,3,1,53.846153846153854,28.34872225331095,0,0.0
2740,17,6,8,2,1,1,53.846153846153854,29.513616862525648,0,0.0
2741,10,3,6,0,1,1,53.846153846153854,29.62087297146055,0,0.0
2818,36,10,6,10,10,9,76.47058823529412,30.66082296303025,1,39.80000000000095
2819,36,10,6,10,10,5,63.15789473684211,47.19064861460958,1,81.90000000000141
2820,35,10,9,10,6,6,65.0,46.96552267002519,0,0.0
2821,34,10,11,7,6,7,68.42105263157895,47.35358942065491,1,94.99999999999842
2822,30,10,11,3,6,9,71.42857142857143,48.13365869017632,1,75.1999999999997
2823,29,9,11,3,6,10,72.72727272727272,52.088318639798494,1,26.500000000000412
2824,24,5,10,3,6,11,76.19047619047619,53.458753148614605,1,7.553846153847132
2835,21,3,6,6,6,5,66.66666666666666,51.563868932889434,1,12.666666666667492
2836,25,4,6,6,9,5,66.66666666666666,53.62537234974592,1,18.733333333333935
2837,24,5,6,4,9,5,66.66666666666666,53.67881548974943,0,0.0
2838,24,5,6,4,9,5,66.66666666666666,54.08061988507748,0,0.0
2839,22,4,6,3,9,8,83.33333333333333,51.0769632596204,0,0.0
2840,21,4,8,1,8,7,81.81818181818181,47.43165592895699,0,0.0
2841,18,3,7,1,7,7,81.81818181818181,45.42573567821696,0,0.0
2842,12,3,4,1,4,4,75.0,42.75726971965872,1,24.938461538461798
2843,9,3,2,1,3,3,71.42857142857143,40.36479192059899,0,0.0
2844,7,1,3,0,3,3,71.42857142857143,41.471356433919546,0,0.0
2929,24,6,4,8,6,9,80.0,28.5815391935292,1,2.8444444444453154
2930,28,6,6,8,8,9,80.0,29.30117759010348,1,29.166666666666785
2931,28,6,6,8,8,10,81.25,30.514785107147134,1,19.23333333333499
2932,32,7,8,7,10,10,81.25,30.76020591404286,0,0.0
2933,30,7,8,5,10,10,81.25,31.54255955943972,0,0.0
2934,27,7,8,2,10,12,87.5,31.199478487614087,0,0.0
2935,25,5,8,2,10,12,87.5,30.261941448382125,0,0.0
2936,24,2,10,2,10,15,94.11764705882354,28.34123503615029,1,2.6571428571431355
2939,13,2,3,5,3,7,73.33333333333333,28.216549597395925,1,8.545454545454412
2940,11,2,1,5,3,4,66.66666666666666,30.74867226314888,1,6.485714285713318
2987,39,11,6,11,11,8,75.0,44.31450980392157,1,22.890909090911293
2988,37,11,6,11,9,8,75.0,44.35686274509804,0,0.0
2989,38,11,8,11,8,7,73.33333333333333,45.88078431372549,0,0.0
2990,39,11,12,8,8,11,78.94736842105263,47.19686274509804,0,0.0
2991,36,11,12,5,8,10,75.0,55.54537815126051,0,0.0
2992,34,9,12,5,8,11,78.94736842105263,56.41428571428572,0,0.0
2993,26,6,9,3,8,12,80.0,55.22857142857143,1,15.538461538460169
2994,21,5,8,0,8,13,84.21052631578948,50.25135344160866,1,0.6857142857130683
3021,9,4,3,1,1,4,62.50000000000001,34.339048048725466,1,40.19999999999912
3022,10,4,4,1,1,3,60.0,30.32145274080758,1,15.999999999998238
3023,10,4,4,1,1,2,56.25,35.54978941034898,1,38.511111111110274
3024,10,4,4,1,1,6,68.75,36.350762527233115,0,0.0
3025,9,3,3,2,1,4,61.11111111111111,39.87726942628903,1,11.500000000002064
3084,32,8,6,10,8,9,73.68421052631578,41.4789099114737,1,14.400000000001079
3085,36,8,8,12,8,9,73.68421052631578,34.85257126886529,1,43.98571428571252
3088,40,10,9,9,12,11,78.94736842105263,45.1432364449413,1,40.11428571428554
3089,38,10,9,7,12,11,78.94736842105263,45.577836780324205,1,58.871428571429796
3090,36,8,9,5,14,11,78.94736842105263,45.665176076020124,1,43.20000000000101
3091,36,7,10,5,14,10,77.77777777777777,44.283119060927895,1,53.111111111110446
3092,36,5,12,5,14,12,87.5,40.94536053661263,1,66.38181818181765
3093,31,5,9,5,12,10,85.71428571428571,39.05813303521521,1,64.4
3094,26,5,8,5,8,7,81.81818181818181,36.08719955282281,1,60.433333333334005
3095,19,5,5,5,4,4,70.0,33.132336500838456,1,64.60909090909128
3096,16,5,5,3,3,3,66.66666666666666,34.84418669647848,1,90.6285714285704
3097,17,5,6,3,3,6,75.0,36.05366126327557,1,74.10000000000139
3098,12,3,6,0,3,5,69.23076923076923,38.07084963666853,1,41.09230769230976
3099,11,3,5,0,3,6,75.0,41.68495077355837,1,20.42857142857235
3100,8,1,4,0,3,6,75.0,42.94444444444444,1,11.942857142857033
3120,21,6,6,6,3,1,53.846153846153854,34.58075237951353,1,81.40000000000036
3121,21,6,6,6,3,4,62.50000000000001,36.48587399909352,1,57.79999999999896
3122,19,6,6,4,3,9,71.42857142857143,34.87823439878234,1,8.60000000000083
3123,25,6,7,9,3,10,75.0,37.728656427286566,1,11.277777777778386
3132,23,6,6,6,5,5,64.70588235294117,29.999326961906046,1,29.607692307691558
3133,25,5,5,6,9,4,61.11111111111111,31.62942522546776,1,29.728571428571104
3134,25,5,6,6,8,4,61.11111111111111,33.16597119396958,1,53.46666666666388
3135,28,5,9,6,8,5,63.15789473684211,35.97994346480011,1,40.200000000001346
3136,23,5,9,1,8,7,66.66666666666666,25.176277671494944,1,28.999999999999027
3137,24,6,9,1,8,7,66.66666666666666,29.971303634872914,1,41.10000000000058
3138,19,1,9,1,8,8,70.0,30.739243689930834,1,44.200000000000905
3150,26,6,5,7,8,7,73.33333333333333,25.807060091619512,0,0.0
3151,27,6,6,7,8,3,60.0,25.179196981945566,0,0.0
3152,27,7,6,6,8,4,64.28571428571428,23.657594538758648,0,0.0
3153,29,7,8,6,8,5,69.23076923076923,22.65876223839037,0,0.0
3154,25,6,8,4,7,5,69.23076923076923,21.456031617713105,0,0.0
3155,21,6,6,3,6,6,71.42857142857143,20.02290487739154,0,0.0
3156,18,5,5,4,4,4,66.66666666666666,20.135183688134376,0,0.0
3157,13,4,4,1,4,2,57.14285714285714,44.27352510970258,0,0.0
3263,11,3,3,2,3,2,62.50000000000001,28.65498702261772,0,0.0
3264,12,3,4,2,3,1,55.55555555555556,28.420467185761954,0,0.0
3265,13,3,4,2,4,1,55.55555555555556,29.19632925472747,0,0.0
3288,19,5,5,5,4,5,85.71428571428571,37.545672356993116,0,0.0
3289,18,5,4,5,4,5,85.71428571428571,37.93950284516322,0,0.0
3290,19,5,5,5,4,5,85.71428571428571,27.037111738604274,0,0.0
3291,17,5,5,3,4,4,75.0,32.73701566364386,0,0.0
3292,14,5,4,1,4,4,75.0,34.35696619950536,0,0.0
3293,10,3,4,0,3,4,75.0,34.50123660346249,0,0.0
3294,8,1,4,0,3,4,75.0,33.75747905863582,0,0.0
3295,7,0,4,0,3,4,75.0,33.09333865177503,0,0.0
3358,34,10,6,8,10,7,77.77777777777777,10.172811059907835,1,2.2999999999995246
3359,32,8,7,8,9,4,75.0,9.771952528249479,1,75.70000000000077
3360,33,8,9,8,8,5,77.77777777777777,9.995265450413484,1,98.70000000000046
3361,33,8,9,8,8,5,77.77777777777777,10.282810428634557,1,42.371428571426065
3362,29,7,9,5,8,7,81.81818181818181,10.493182248595415,1,32.06153846153859
3363,23,7,7,3,6,5,72.72727272727272,45.257922738838765,1,40.66666666666441
3364,19,5,7,1,6,5,72.72727272727272,46.42030996992829,1,42.97272727272761
3365,14,3,5,1,5,5,72.72727272727272,45.37011334721258,1,0.7285714285720779
3366,12,1,5,0,6,5,72.72727272727272,44.304545454545455,1,6.923076923077698
3367,11,1,5,0,5,5,72.72727272727272,42.68863636363636,1,21.733333333333604
3368,7,0,3,0,4,3,66.66666666666666,38.996590909090905,1,14.145454545455571
3369,3,0,1,0,2,2,62.50000000000001,37.29204545454545,1,0.40000000000040004
3372,0,0,0,0,0,2,62.50000000000001,32.810227272727275,1,0.40000000000040004
3373,0,0,0,0,0,1,55.55555555555556,34.461363636363636,1,16.40000000000086
3385,10,3,2,3,2,3,66.66666666666666,35.79556530214425,1,52.13333333333292
3386,10,3,4,2,1,3,66.66666666666666,31.986179664363274,1,63.40000000000012
3387,10,3,4,2,1,2,60.0,37.87606146380914,1,79.99999999999785
3388,7,3,3,1,0,2,60.0,39.94945410432673,1,60.90000000000151
3389,6,3,3,0,0,2,60.0,40.448847553578645,1,53.10000000000148
3407,24,7,4,6,7,4,75.0,15.596595407759303,1,28.26666666666533
3408,27,7,6,6,8,4,75.0,15.427949326999208,1,78.41428571428777
3409,27,7,7,6,7,3,66.66666666666666,15.526920031670624,1,76.89999999999975
3410,24,6,7,6,5,4,70.0,16.02929532858274,1,65.599999999999
3411,22,6,7,4,5,6,87.5,17.747802734375,1,76.69999999999844
3412,19,6,7,2,4,7,88.88888888888889,17.804768880208332,1,53.072727272727164
3443,10,2,3,2,3,2,66.66666666666666,33.869172616547665,1,0.5999999999994898
3445,11,2,3,3,3,2,66.66666666666666,32.467450650986976,1,12.599999999998168
3456,24,6,6,6,6,2,66.66666666666666,28.764161849710984,1,67.50000000000034
3457,21,6,6,5,4,6,87.5,19.809154501216547,1,42.19999999999891
3458,21,6,6,5,4,8,90.0,21.735921268452707,1,29.500000000002302
3467,7,3,1,2,1,2,62.50000000000001,23.24489236253942,1,17.799999999998928
3468,7,3,2,1,1,2,62.50000000000001,23.448512272041683,1,34.23076923076973
3469,6,3,2,1,0,2,62.50000000000001,23.892773892773892,1,28.999999999999027
3470,7,3,2,1,1,1,55.55555555555556,24.256821609762785,1,40.299999999999784
3471,3,2,1,0,0,1,55.55555555555556,26.05815263306111,1,17.454545454544945
3513,30,7,7,7,9,5,66.66666666666666,39.868515205724506,1,39.77777777777858
3514,29,7,7,6,9,8,78.57142857142857,38.17441860465116,1,21.400000000000308
3516,30,7,7,9,7,6,75.0,34.28354203935599,1,11.399999999999189
3517,29,8,7,6,8,6,75.0,34.910554561717355,1,26.299999999999102
3518,29,7,7,6,9,4,64.28571428571428,36.46153846153846,0,0.0
3519,23,3,7,4,9,5,69.23076923076923,41.89010784678319,0,0.0
3520,23,4,7,3,9,5,69.23076923076923,44.076794347341014,0,0.0
3521,22,4,8,2,8,6,75.0,44.4133506879881,0,0.0
3522,19,3,8,2,6,6,75.0,45.203607288955006,0,0.0
3523,9,2,3,2,2,2,62.50000000000001,44.34362216437337,1,44.29999999999712
3524,8,2,4,0,2,2,62.50000000000001,41.39828932688732,1,34.042857142857486
3564,8,3,2,2,1,2,66.66666666666666,31.011527845429455,0,0.0
3565,8,4,2,1,1,1,57.14285714285714,31.965416463711644,0,0.0
3634,34,9,7,8,10,3,60.0,21.957439002017978,0,0.0
3635,37,9,10,8,10,3,60.0,21.1129456368862,0,0.0
3636,40,12,10,8,10,4,64.28571428571428,21.578915183758333,0,0.0
3637,35,9,10,8,8,1,52.94117647058823,36.644668737060044,0,0.0
3638,25,8,10,3,4,1,52.94117647058823,34.92106625258799,0,0.0
3639,22,8,10,0,4,1,52.94117647058823,37.207556935817806,0,0.0
3657,10,2,3,2,3,4,83.33333333333333,39.30889207601291,0,0.0
3658,11,2,3,3,3,2,62.50000000000001,36.50501972032987,0,0.0
3659,11,2,4,3,2,1,55.55555555555556,34.4854786661886,0,0.0
3695,12,4,3,3,2,3,61.53846153846154,33.958333333333336,1,7.300000000001194
3706,28,7,5,8,8,4,61.11111111111111,37.29399402720938,1,19.355555555555792
3707,32,8,8,8,8,6,68.75,34.109058732441106,1,83.75714285714375
3708,32,8,8,8,8,8,72.22222222222223,33.997345426390886,1,82.4333333333338
3709,36,8,9,11,8,9,73.68421052631578,35.0160380488884,1,19.100000000000783
3713,24,1,8,5,10,11,82.3529411764706,44.30043575550583,1,0.8000000000008001
3714,30,4,8,5,13,11,82.3529411764706,41.71233636565342,1,9.600000000000719
3715,29,4,7,5,13,9,76.47058823529412,39.531284668293765,1,22.599999999999287
3718,18,4,5,4,5,4,64.28571428571428,32.13556689593965,1,40.19999999999912
3719,17,4,5,3,5,3,61.53846153846154,41.21110041706769,1,34.19999999999979
3720,20,4,6,5,5,3,61.53846153846154,41.89043952518447,1,79.2000000000015
3722,17,4,5,3,5,2,60.0,39.92703315386795,1,3.6181818181812986
3752,14,3,3,3,5,2,60.0,37.298088177916505,1,5.749999999999922
3753,13,3,3,2,5,1,54.54545454545455,34.75809598127195,1,22.500000000000853
3754,12,3,3,2,4,2,60.0,31.972298088177915,1,32.23333333333356
3755,12,2,4,2,4,3,66.66666666666666,40.60146149522203,1,35.100000000001245
3756,7,2,3,1,1,3,66.66666666666666,40.15926550496534,1,2.8538461538452076
3758,8,1,3,3,1,4,70.0,28.296106067845194,1,7.099999999997664
3769,10,2,1,4,3,1,53.846153846153854,29.14297658862876,1,5.999999999997119
3770,9,2,2,3,2,1,53.846153846153854,30.28069756330626,1,15.614285714284915
3806,24,4,5,8,7,5,66.66666666666666,30.182370820668698,1,8.999999999999009
3807,24,4,6,8,6,5,66.66666666666666,33.08510638297872,1,36.6999999999984
3808,27,6,5,8,8,4,64.28571428571428,34.131756310294705,1,5.123076923077008
3809,29,8,6,7,8,3,60.0,34.10136117351658,1,51.999999999998714
3810,28,8,6,7,7,3,60.0,34.6577243293247,1,58.19999999999936
3811,25,7,6,5,7,2,57.14285714285714,33.46768864807718,1,62.50000000000089
3812,24,7,8,2,7,2,57.14285714285714,31.053918329589003,1,33.92307692307695
3813,21,5,8,1,7,4,66.66666666666666,29.494515660103076,1,40.37692307692353
3814,13,4,5,1,3,2,60.0,25.81075723536408,1,18.133333333334445
3825,19,5,4,4,6,1,52.94117647058823,43.79699980518215,1,57.66666666666698
3826,26,8,6,7,5,4,64.28571428571428,40.89323982076758,1,65.3999999999999
3827,26,8,6,7,5,3,60.0,38.4180790960452,1,89.20000000000039
3828,25,8,7,6,4,3,60.0,39.839275277615435,1,72.00909090909092
3829,20,7,7,2,4,4,64.28571428571428,41.76992012468342,1,40.49999999999887
3830,16,6,6,0,4,3,60.0,44.30255211377362,1,46.41428571428685
3831,12,3,5,0,4,4,62.50000000000001,52.94678399329562,1,19.02857142857206
3846,27,8,4,8,7,5,69.23076923076923,46.7214087851207,1,13.444444444445924
3847,28,9,4,8,7,6,75.0,44.86347447566285,1,10.600000000000609
3848,27,9,5,6,7,6,75.0,41.74416303917689,0,0.0
3849,28,9,7,5,7,6,75.0,40.192916501780765,0,0.0
3850,27,9,7,4,7,5,69.23076923076923,36.90245350217649,1,52.09230769230633
3851,20,6,6,3,5,4,66.66666666666666,38.24264049955397,1,45.69999999999963
3852,17,3,6,3,5,3,61.53846153846154,40.280999107939344,1,67.80000000000008
3853,12,2,6,1,3,5,66.66666666666666,41.394959857270294,1,52.39999999999911
3855,5,1,4,0,0,7,70.58823529411765,49.03880463871543,1,4.8000000000003595
3864,7,2,2,1,2,1,54.54545454545455,42.192135625147166,0,0.0
3865,7,2,2,1,2,1,54.54545454545455,43.46715328467153,0,0.0
3866,11,2,4,1,4,2,58.33333333333333,36.5164162493044,0,0.0
3906,12,5,1,5,1,1,53.33333333333333,43.80870111512486,1,8.249999999998536
3907,10,5,1,3,1,1,53.33333333333333,42.21925553635935,1,5.899999999998684
3908,10,5,3,1,1,1,53.33333333333333,39.24768336736297,1,39.33333333333344
3934,21,5,4,5,7,8,90.0,30.036107767799276,1,11.527272727271942
3935,18,5,3,5,5,5,85.71428571428571,26.585501342468287,0,0.0
3936,18,5,5,4,4,6,87.5,26.61096194796778,0,0.0
3937,18,5,5,4,4,4,70.0,27.491435978150168,0,0.0
3983,21,6,5,6,4,1,55.55555555555556,18.66119413973349,0,0.0
